Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Product ID;Sales;Quantity;Discount;Profit
US-2015-130512;21/08/2015;8/25/2015;Standard Class;SM-20320;OFF-SU-10001935;R$ 3.488,00;2;20%;-0.6976
US-2015-130512;21/08/2015;8/25/2015;Standard Class;SM-20320;TEC-AC-10000290;R$ 21.728,00;4;20%;R$ 38.024,00
US-2015-130512;21/08/2015;8/25/2015;Standard Class;SM-20320;OFF-ST-10002574;R$ 663.072,00;6;20%;-R$ 165.768,00
US-2015-130512;21/08/2015;8/25/2015;Standard Class;SM-20320;OFF-BI-10004519;R$ 99.588,00;2;70%;-82.99
US-2015-130512;21/08/2015;8/25/2015;Standard Class;SM-20320;OFF-PA-10003625;R$ 49.568,00;2;20%;15.49
CA-2015-141810;02/11/2015;11/07/2015;Standard Class;BB-10990;OFF-BI-10001524;R$ 29.372,00;7;80%;-R$ 469.952,00
CA-2015-141810;02/11/2015;11/07/2015;Standard Class;BB-10990;TEC-PH-10002200;R$ 344.704,00;2;20%;R$ 387.792,00
CA-2014-146843;30/11/2014;12/06/2014;Standard Class;PB-19150;OFF-SU-10001664;R$ 47.992,00;7;20%;R$ 35.994,00
CA-2014-146843;30/11/2014;12/06/2014;Standard Class;PB-19150;TEC-AC-10002550;R$ 102,24;4;20%;-R$ 16.614,00
CA-2014-103310;10/05/2014;5/15/2014;Standard Class;GM-14680;OFF-PA-10004353;R$ 39,96;2;0%;R$ 191.808,00
CA-2014-103310;10/05/2014;5/15/2014;Standard Class;GM-14680;TEC-PH-10001817;R$ 1.432,00;5;20%;125.3
CA-2014-103310;10/05/2014;5/15/2014;Standard Class;GM-14680;OFF-SU-10004737;R$ 41,04;6;0%;R$ 110.808,00
CA-2014-103310;10/05/2014;5/15/2014;Standard Class;GM-14680;FUR-CH-10002320;R$ 256.784,00;1;20%;R$ 32.098,00
CA-2016-152688;17/10/2016;10/20/2016;First Class;NR-18550;FUR-BO-10001337;R$ 120,98;1;0%;R$ 12.098,00
CA-2016-152688;17/10/2016;10/20/2016;First Class;NR-18550;OFF-BI-10004584;R$ 315,98;1;0%;R$ 1.485.106,00
CA-2016-153836;30/10/2016;11/03/2016;Standard Class;EH-13765;OFF-BI-10004817;R$ 28.752,00;3;20%;R$ 100.632,00
CA-2016-153836;30/10/2016;11/03/2016;Standard Class;EH-13765;OFF-AR-10004602;R$ 114,95;5;0%;R$ 32.186,00
CA-2016-104689;01/12/2016;12/05/2016;Standard Class;FH-14365;OFF-AR-10001149;R$ 23,04;8;0%;R$ 6.912,00
CA-2016-146423;21/04/2016;4/21/2016;Same Day;BT-11680;OFF-AR-10004817;R$ 15,48;3;0%;R$ 44.892,00
CA-2016-146423;21/04/2016;4/21/2016;Same Day;BT-11680;OFF-PA-10003797;R$ 51,84;8;0%;R$ 248.832,00
CA-2017-140781;03/08/2017;08/07/2017;Standard Class;AB-10105;TEC-AC-10000682;R$ 39.816,00;3;20%;R$ 74.655,00
CA-2017-141747;03/08/2017;08/08/2017;Second Class;SC-20230;OFF-ST-10003996;R$ 16,06;1;0%;R$ 41.756,00
CA-2017-142776;11/12/2017;12/14/2017;Second Class;RS-19870;OFF-EN-10003160;R$ 7,28;1;0%;R$ 34.944,00
CA-2017-142776;11/12/2017;12/14/2017;Second Class;RS-19870;OFF-BI-10002012;R$ 5,40;3;0%;R$ 2.592,00
CA-2015-167479;14/03/2015;3/19/2015;Standard Class;AI-10855;OFF-PA-10002105;R$ 19,44;3;0%;R$ 93.312,00
CA-2014-144071;08/12/2014;12/15/2014;Standard Class;DJ-13420;FUR-FU-10000397;R$ 39,88;2;0%;R$ 111.664,00
CA-2014-144071;08/12/2014;12/15/2014;Standard Class;DJ-13420;FUR-FU-10000758;R$ 79,44;3;0%;R$ 285.984,00
US-2017-120908;30/09/2017;10/02/2017;First Class;BF-10975;OFF-LA-10004677;R$ 20.664,00;7;20%;R$ 69.741,00
CA-2016-152646;21/11/2016;11/26/2016;Standard Class;TH-21235;OFF-PA-10004451;R$ 32,40;5;0%;R$ 15.552,00
CA-2017-103765;24/11/2017;11/30/2017;Standard Class;JG-15310;OFF-AP-10002311;R$ 13.762,00;1;80%;-R$ 247.716,00
US-2017-118157;14/11/2017;11/17/2017;First Class;AW-10930;OFF-EN-10004459;R$ 15,28;2;0%;R$ 74.872,00
US-2015-164238;16/08/2015;8/20/2015;Standard Class;JW-15955;OFF-ST-10002352;R$ 44.688,00;7;20%;R$ 33.516,00
US-2015-164238;16/08/2015;8/20/2015;Standard Class;JW-15955;FUR-BO-10000780;R$ 301,47;3;50%;-R$ 2.049.996,00
CA-2017-103212;13/10/2017;10/14/2017;First Class;MH-18025;OFF-LA-10000248;R$ 11,07;3;0%;R$ 52.029,00
CA-2017-103212;13/10/2017;10/14/2017;First Class;MH-18025;FUR-TA-10003473;R$ 1.504,52;4;0%;R$ 3.460.396,00
CA-2017-103212;13/10/2017;10/14/2017;First Class;MH-18025;OFF-PA-10004355;R$ 25,92;4;0%;R$ 124.416,00
CA-2017-121160;04/11/2017;11/04/2017;Same Day;FM-14290;OFF-BI-10001308;R$ 7.536,00;6;80%;-R$ 13.188,00
CA-2017-121160;04/11/2017;11/04/2017;Same Day;FM-14290;OFF-BI-10003094;R$ 1.408,00;2;80%;-R$ 23.232,00
CA-2017-121160;04/11/2017;11/04/2017;Same Day;FM-14290;OFF-BI-10004040;R$ 4.144,00;4;80%;-R$ 64.232,00
CA-2017-121160;04/11/2017;11/04/2017;Same Day;FM-14290;OFF-ST-10002485;R$ 52.752,00;3;20%;-R$ 125.286,00
CA-2017-140515;19/03/2017;3/24/2017;Standard Class;GZ-14545;OFF-AP-10001205;R$ 381,36;7;0%;R$ 1.067.808,00
CA-2014-153619;03/11/2014;11/03/2014;Same Day;TC-21535;OFF-AR-10001868;R$ 6,72;4;0%;3.36
CA-2017-133718;23/07/2017;7/26/2017;First Class;TB-21520;OFF-BI-10003429;R$ 15.192,00;3;20%;R$ 55.071,00
CA-2017-133718;23/07/2017;7/26/2017;First Class;TB-21520;OFF-PA-10002689;R$ 58,32;9;0%;R$ 279.936,00
CA-2014-148383;27/12/2014;12/31/2014;Standard Class;RP-19390;OFF-BI-10003650;R$ 946.764,00;6;70%;-R$ 6.942.936,00
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;FUR-FU-10001889;R$ 94,68;9;0%;R$ 312.444,00
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;OFF-ST-10000321;R$ 23,67;3;0%;0.9468
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;TEC-PH-10001530;R$ 1.091.168,00;4;20%;R$ 68.198,00
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;OFF-AR-10004752;R$ 18,69;7;0%;R$ 52.332,00
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;FUR-TA-10001539;R$ 568.728,00;3;20%;R$ 284.364,00
CA-2016-126732;02/09/2016;09/06/2016;Standard Class;LR-16915;OFF-BI-10001553;R$ 7.312,00;1;20%;R$ 25.592,00
CA-2017-138156;11/02/2017;2/14/2017;First Class;MM-17260;FUR-FU-10003601;R$ 147.568,00;2;20%;-R$ 36.892,00
CA-2017-110310;27/10/2017;11/02/2017;Standard Class;NB-18655;OFF-PA-10001685;R$ 56.784,00;7;20%;R$ 205.842,00
CA-2017-110310;27/10/2017;11/02/2017;Standard Class;NB-18655;OFF-BI-10001097;R$ 5.607,00;3;70%;-R$ 39.249,00
CA-2017-110310;27/10/2017;11/02/2017;Standard Class;NB-18655;OFF-AR-10001662;R$ 6.576,00;3;20%;0.5754
CA-2014-113271;09/07/2014;7/14/2014;Standard Class;DS-13030;OFF-BI-10002609;R$ 14.304,00;6;20%;R$ 46.488,00
CA-2014-113271;09/07/2014;7/14/2014;Standard Class;DS-13030;FUR-BO-10004218;R$ 119.833,00;1;15%;R$ 7.049,00
CA-2014-113271;09/07/2014;7/14/2014;Standard Class;DS-13030;OFF-AR-10003251;R$ 5,56;2;0%;R$ 2.224,00
CA-2014-113271;09/07/2014;7/14/2014;Standard Class;DS-13030;OFF-PA-10002365;R$ 32,40;5;0%;R$ 15.552,00
CA-2017-130106;22/05/2017;5/26/2017;Standard Class;VF-21715;OFF-AR-10003651;R$ 9,84;3;0%;R$ 28.536,00
CA-2017-130106;22/05/2017;5/26/2017;Standard Class;VF-21715;OFF-AR-10003732;R$ 2,78;1;0%;0.7228
CA-2016-127761;10/11/2016;11/14/2016;Standard Class;SW-20275;OFF-BI-10002557;R$ 3,64;1;20%;R$ 1.365,00
CA-2016-127761;10/11/2016;11/14/2016;Standard Class;SW-20275;TEC-PH-10003691;R$ 881,93;7;0%;R$ 2.204.825,00
CA-2016-105354;02/12/2016;12/06/2016;Standard Class;PW-19030;OFF-BI-10001107;R$ 115,84;8;0%;R$ 544.448,00
CA-2017-155712;02/03/2017;03/08/2017;Standard Class;KD-16615;OFF-BI-10004224;R$ 107.648,00;2;20%;33.64
CA-2017-102309;23/09/2017;9/25/2017;Second Class;DO-13645;TEC-AC-10001114;R$ 199,95;5;0%;R$ 63.984,00
CA-2017-102309;23/09/2017;9/25/2017;Second Class;DO-13645;OFF-PA-10002005;R$ 12,96;2;0%;R$ 62.208,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;FUR-CH-10001146;R$ 60,89;1;0%;R$ 152.225,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;OFF-LA-10004853;R$ 14,94;3;0%;R$ 68.724,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;OFF-BI-10004728;R$ 9,64;2;0%;R$ 44.344,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;FUR-FU-10002298;R$ 332,94;3;0%;R$ 532.704,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;OFF-BI-10004654;R$ 51,90;3;0%;R$ 24.393,00
CA-2014-168368;11/02/2014;2/15/2014;Second Class;GA-14725;OFF-ST-10002583;R$ 64,96;2;0%;R$ 25.984,00
CA-2017-167976;11/11/2017;11/14/2017;Second Class;JL-15505;OFF-SU-10004661;R$ 25,50;3;0%;6.63
CA-2017-111388;02/09/2017;09/02/2017;Same Day;SU-20665;FUR-CH-10003061;R$ 215.976,00;3;20%;-R$ 26.997,00
CA-2015-124499;09/10/2015;10/13/2015;Standard Class;FM-14380;FUR-CH-10000513;R$ 389,97;3;0%;R$ 350.973,00
CA-2015-124499;09/10/2015;10/13/2015;Standard Class;FM-14380;OFF-AP-10002191;R$ 269,91;5;10%;R$ 53.982,00
US-2017-128118;24/11/2017;12/01/2017;Standard Class;MY-17380;OFF-BI-10000216;R$ 11.673,00;3;70%;-R$ 7.782,00
US-2017-128118;24/11/2017;12/01/2017;Standard Class;MY-17380;OFF-EN-10003448;R$ 64.848,00;7;20%;R$ 24.318,00
CA-2014-125759;08/02/2014;02/09/2014;First Class;NM-18445;FUR-FU-10002111;R$ 14,56;2;0%;R$ 55.328,00
CA-2015-151869;25/09/2015;9/25/2015;Same Day;CS-11950;FUR-CH-10001545;R$ 102.582,00;1;10%;R$ 68.388,00
CA-2015-151869;25/09/2015;9/25/2015;Same Day;CS-11950;OFF-PA-10002947;R$ 20,04;3;0%;R$ 96.192,00
US-2017-102183;21/08/2017;8/28/2017;Standard Class;PK-19075;OFF-BI-10003476;R$ 32.088,00;7;20%;R$ 112.308,00
US-2017-102183;21/08/2017;8/28/2017;Standard Class;PK-19075;OFF-BI-10001359;R$ 4.305.552,00;6;20%;R$ 14.531.238,00
CA-2016-100510;12/05/2016;5/17/2016;Standard Class;HM-14860;FUR-FU-10000320;R$ 10,02;3;0%;R$ 44.088,00
CA-2016-100510;12/05/2016;5/17/2016;Standard Class;HM-14860;TEC-PH-10001835;R$ 631,96;4;0%;R$ 3.033.408,00
CA-2017-146983;02/09/2017;09/06/2017;Standard Class;AH-10210;OFF-BI-10003650;R$ 1.577,94;3;0%;R$ 7.574.112,00
US-2014-134054;10/10/2014;10/10/2014;Same Day;FC-14335;OFF-AR-10000937;R$ 255,85;7;0%;R$ 112.574,00
CA-2016-113236;26/05/2016;5/29/2016;Second Class;CP-12085;OFF-ST-10000532;R$ 184.704,00;6;20%;R$ 138.528,00
CA-2016-113236;26/05/2016;5/29/2016;Second Class;CP-12085;TEC-AC-10001267;R$ 47,92;2;20%;11.98
CA-2017-122539;01/12/2017;12/05/2017;Standard Class;SC-20305;OFF-LA-10004853;R$ 15.936,00;4;20%;R$ 51.792,00
CA-2017-122539;01/12/2017;12/05/2017;Standard Class;SC-20305;OFF-BI-10001759;R$ 8.001,00;7;70%;-R$ 56.007,00
CA-2017-122539;01/12/2017;12/05/2017;Standard Class;SC-20305;FUR-CH-10003379;R$ 398.972,00;2;30%;-R$ 28.498,00
CA-2016-166772;20/09/2016;9/24/2016;Standard Class;HJ-14875;FUR-BO-10002853;R$ 163,88;2;0%;40.97
US-2017-152898;11/09/2017;9/15/2017;Standard Class;CB-12025;OFF-AP-10000027;R$ 67,90;5;0%;20.37
CA-2016-160486;30/12/2016;01/04/2017;Standard Class;EH-14185;OFF-PA-10002421;R$ 72.224,00;4;20%;R$ 252.784,00
CA-2017-102218;02/09/2017;09/04/2017;Second Class;LW-17215;OFF-LA-10002475;R$ 11.696,00;2;20%;R$ 39.474,00
CA-2014-161032;18/11/2014;11/23/2014;Standard Class;MK-17905;FUR-CH-10001482;R$ 392,94;3;0%;R$ 432.234,00
CA-2015-102778;21/11/2015;11/24/2015;First Class;JH-15820;FUR-FU-10000087;R$ 18.176,00;1;20%;R$ 47.712,00
CA-2017-154011;19/06/2017;6/26/2017;Standard Class;DB-13270;OFF-BI-10003166;R$ 6.888,00;3;80%;-R$ 110.208,00
CA-2017-154011;19/06/2017;6/26/2017;Standard Class;DB-13270;FUR-TA-10000688;R$ 457.485,00;3;30%;-R$ 849.615,00
US-2017-165456;30/11/2017;12/03/2017;First Class;TB-21625;FUR-CH-10003981;R$ 1.079.316,00;6;30%;-R$ 154.188,00
CA-2014-111857;23/04/2014;4/26/2014;Second Class;NM-18445;OFF-PA-10001878;R$ 48,91;1;0%;R$ 229.877,00
CA-2014-163650;23/09/2014;9/25/2014;First Class;TT-21220;OFF-AR-10002375;R$ 9,84;3;0%;R$ 28.536,00
CA-2014-163650;23/09/2014;9/25/2014;First Class;TT-21220;OFF-BI-10004965;R$ 34,50;3;0%;R$ 15.525,00
CA-2017-124114;02/03/2017;03/02/2017;Same Day;RS-19765;OFF-BI-10004022;R$ 0,56;1;80%;-0.9452
US-2017-116505;17/11/2017;11/21/2017;Second Class;TB-21625;OFF-BI-10000050;R$ 43,80;6;0%;R$ 20.586,00
CA-2017-161340;28/05/2017;06/01/2017;Standard Class;AM-10360;OFF-PA-10002464;R$ 13.872,00;3;20%;R$ 50.286,00
CA-2017-161340;28/05/2017;06/01/2017;Standard Class;AM-10360;FUR-BO-10004709;R$ 115,96;4;50%;-R$ 649.376,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;TEC-AC-10003590;R$ 41.424,00;2;20%;R$ 82.848,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;TEC-PH-10003357;R$ 244.768,00;4;20%;R$ 244.768,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;OFF-AR-10003373;R$ 74.352,00;3;20%;R$ 65.058,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;OFF-BI-10003676;R$ 4.312,00;2;80%;-R$ 68.992,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;FUR-CH-10000225;R$ 56.686,00;1;30%;-R$ 20.245,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;TEC-PH-10001870;R$ 97.968,00;2;20%;R$ 6.123,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;OFF-AR-10003481;R$ 7.872,00;3;20%;0.8856
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;OFF-PA-10003936;R$ 15.552,00;3;20%;R$ 54.432,00
US-2015-163433;18/04/2015;4/22/2015;Second Class;MP-17965;OFF-BI-10000320;R$ 1.476,00;1;80%;-R$ 22.878,00
CA-2015-137603;19/09/2015;9/24/2015;Standard Class;MH-17290;OFF-AR-10001972;R$ 8,40;5;0%;R$ 2.184,00
CA-2014-128237;25/03/2014;3/30/2014;Standard Class;CA-12265;OFF-AR-10003829;R$ 6,56;2;0%;R$ 19.024,00
CA-2014-128237;25/03/2014;3/30/2014;Standard Class;CA-12265;OFF-AR-10003338;R$ 14,88;2;0%;3.72
CA-2014-128237;25/03/2014;3/30/2014;Standard Class;CA-12265;TEC-AC-10002558;R$ 45,48;4;0%;R$ 15.918,00
CA-2014-128237;25/03/2014;3/30/2014;Standard Class;CA-12265;OFF-AR-10000034;R$ 25,44;6;0%;R$ 99.216,00
US-2016-102141;26/08/2016;8/31/2016;Standard Class;KD-16615;OFF-BI-10001510;R$ 146.688,00;8;20%;45.84
CA-2017-148642;06/03/2017;03/12/2017;Standard Class;DW-13540;OFF-LA-10000134;R$ 4.928,00;2;20%;R$ 17.248,00
CA-2017-148642;06/03/2017;03/12/2017;Standard Class;DW-13540;OFF-AR-10000588;R$ 63.488,00;4;20%;R$ 47.616,00
CA-2015-111948;11/11/2015;11/11/2015;Same Day;AG-10495;OFF-ST-10003282;R$ 418,32;7;0%;R$ 1.171.296,00
CA-2015-111948;11/11/2015;11/11/2015;Same Day;AG-10495;OFF-AP-10002311;R$ 123.858,00;2;10%;R$ 467.908,00
CA-2016-161907;05/04/2016;04/09/2016;Standard Class;JH-16180;TEC-PH-10000141;R$ 118.782,00;3;40%;-R$ 277.158,00
CA-2016-161907;05/04/2016;04/09/2016;Standard Class;JH-16180;OFF-SU-10000646;R$ 769.184,00;4;20%;-R$ 1.634.516,00
CA-2017-124940;21/02/2017;2/26/2017;Standard Class;DK-13090;TEC-AC-10002076;R$ 47.904,00;1;20%;-R$ 2.994,00
US-2017-108343;20/07/2017;7/25/2017;Standard Class;AR-10825;OFF-PA-10000743;R$ 13,36;2;0%;R$ 64.128,00
US-2017-108343;20/07/2017;7/25/2017;Standard Class;AR-10825;FUR-CH-10002780;R$ 163.764,00;2;10%;R$ 254.744,00
US-2017-108343;20/07/2017;7/25/2017;Standard Class;AR-10825;FUR-FU-10000747;R$ 183,92;4;0%;R$ 312.664,00
US-2016-111563;04/11/2016;11/08/2016;Standard Class;SM-20005;FUR-FU-10002445;R$ 11.376,00;3;60%;-R$ 5.688,00
US-2016-111563;04/11/2016;11/08/2016;Standard Class;SM-20005;FUR-FU-10000723;R$ 66.112,00;4;60%;-R$ 842.928,00
CA-2017-121853;23/09/2017;9/29/2017;Standard Class;DB-13660;OFF-PA-10003641;R$ 211,04;8;0%;R$ 970.784,00
CA-2017-121853;23/09/2017;9/29/2017;Standard Class;DB-13660;FUR-CH-10003973;R$ 594.816,00;2;20%;R$ 594.816,00
CA-2017-121853;23/09/2017;9/29/2017;Standard Class;DB-13660;OFF-BI-10000977;R$ 72,96;3;20%;R$ 23.712,00
US-2017-130687;07/09/2017;09/10/2017;First Class;PF-19225;FUR-FU-10004053;R$ 80,96;4;0%;R$ 348.128,00
US-2017-130687;07/09/2017;09/10/2017;First Class;PF-19225;TEC-PH-10002033;R$ 455.712,00;2;20%;R$ 341.784,00
US-2017-130687;07/09/2017;09/10/2017;First Class;PF-19225;OFF-AR-10004260;R$ 25,98;1;0%;R$ 72.744,00
CA-2015-164497;28/11/2015;11/30/2015;First Class;AJ-10945;OFF-AP-10004655;R$ 45,28;4;0%;R$ 153.952,00
US-2015-153283;12/11/2015;11/18/2015;Standard Class;EB-14110;OFF-EN-10001539;R$ 15,56;2;0%;R$ 73.132,00
CA-2016-108056;29/09/2016;10/03/2016;Standard Class;ES-14080;TEC-PH-10001817;R$ 859,20;3;20%;75.18
CA-2017-127726;11/09/2017;9/13/2017;Second Class;SS-20410;OFF-AP-10002578;R$ 195,68;4;0%;R$ 508.768,00
CA-2017-127726;11/09/2017;9/13/2017;Second Class;SS-20410;OFF-FA-10000992;R$ 14,20;4;0%;R$ 6.674,00
CA-2017-110198;01/05/2017;05/02/2017;First Class;AG-10900;FUR-BO-10001798;R$ 314.352,00;3;20%;-R$ 157.176,00
CA-2017-110198;01/05/2017;05/02/2017;First Class;AG-10900;OFF-LA-10004409;R$ 4.608,00;2;20%;R$ 14.976,00
CA-2017-130715;16/09/2017;9/20/2017;Standard Class;CY-12745;OFF-FA-10000621;R$ 17,90;5;0%;R$ 8.771,00
CA-2014-155264;19/10/2014;10/22/2014;Second Class;RP-19270;OFF-BI-10003196;R$ 2.992,00;1;20%;R$ 1.122,00
CA-2014-155264;19/10/2014;10/22/2014;Second Class;RP-19270;OFF-BI-10003727;R$ 20.064,00;6;20%;R$ 70.224,00
CA-2014-155264;19/10/2014;10/22/2014;Second Class;RP-19270;OFF-PA-10003228;R$ 146,73;3;0%;R$ 689.631,00
CA-2014-155264;19/10/2014;10/22/2014;Second Class;RP-19270;OFF-LA-10002787;R$ 18,75;5;0%;9.0
CA-2014-155264;19/10/2014;10/22/2014;Second Class;RP-19270;TEC-PH-10001305;R$ 117.576,00;3;20%;R$ 117.576,00
CA-2016-119123;13/03/2016;3/18/2016;Standard Class;DB-13360;OFF-BI-10001036;R$ 51.184,00;7;20%;R$ 19.194,00
CA-2017-109085;17/02/2017;2/20/2017;First Class;CK-12325;FUR-TA-10001086;R$ 455,97;5;40%;-R$ 106.393,00
CA-2017-109085;17/02/2017;2/20/2017;First Class;CK-12325;OFF-BI-10001525;R$ 5.715,00;5;70%;-R$ 47.625,00
CA-2017-109085;17/02/2017;2/20/2017;First Class;CK-12325;TEC-PH-10000526;R$ 57.594,00;1;40%;-R$ 115.188,00
CA-2017-109085;17/02/2017;2/20/2017;First Class;CK-12325;FUR-FU-10004973;R$ 30.144,00;2;20%;R$ 82.896,00
CA-2017-109085;17/02/2017;2/20/2017;First Class;CK-12325;FUR-CH-10003981;R$ 899,43;5;30%;-R$ 12.849,00
CA-2016-114860;22/12/2016;12/28/2016;Standard Class;DN-13690;FUR-FU-10000277;R$ 842,72;8;0%;R$ 2.022.528,00
CA-2016-114860;22/12/2016;12/28/2016;Standard Class;DN-13690;FUR-FU-10001934;R$ 41,96;2;0%;R$ 109.096,00
CA-2016-159009;23/09/2016;9/27/2016;Standard Class;DP-13105;OFF-BI-10004970;R$ 13.216,00;4;20%;R$ 44.604,00
CA-2016-159009;23/09/2016;9/27/2016;Standard Class;DP-13105;FUR-CH-10003396;R$ 184.752,00;3;20%;-R$ 207.846,00
CA-2017-148411;24/09/2017;9/26/2017;First Class;RO-19780;FUR-CH-10003973;R$ 520.464,00;2;30%;-R$ 148.704,00
CA-2017-148411;24/09/2017;9/26/2017;First Class;RO-19780;OFF-PA-10002109;R$ 11.424,00;3;20%;R$ 37.128,00
CA-2015-110324;01/12/2015;12/05/2015;Standard Class;MA-17560;OFF-PA-10001826;R$ 19,44;3;0%;R$ 93.312,00
CA-2015-110324;01/12/2015;12/05/2015;Standard Class;MA-17560;OFF-AR-10000823;R$ 3,64;2;0%;R$ 10.192,00
CA-2015-110324;01/12/2015;12/05/2015;Standard Class;MA-17560;OFF-PA-10001776;R$ 18,54;2;0%;R$ 87.138,00
CA-2016-168046;25/01/2016;1/28/2016;Second Class;JD-15895;OFF-BI-10003676;R$ 43,12;5;20%;R$ 15.092,00
CA-2016-168046;25/01/2016;1/28/2016;Second Class;JD-15895;FUR-TA-10001095;R$ 313.722,00;3;40%;-R$ 993.453,00
CA-2016-168046;25/01/2016;1/28/2016;Second Class;JD-15895;FUR-FU-10000747;R$ 45,98;1;0%;R$ 78.166,00
CA-2016-168046;25/01/2016;1/28/2016;Second Class;JD-15895;OFF-ST-10004337;R$ 428,68;7;0%;0.0
CA-2017-111591;21/03/2017;3/25/2017;Standard Class;PS-18970;OFF-BI-10004410;R$ 30.576,00;6;20%;R$ 103.194,00
CA-2017-111591;21/03/2017;3/25/2017;Standard Class;PS-18970;OFF-FA-10004838;R$ 13,02;7;0%;0.3906
CA-2017-111591;21/03/2017;3/25/2017;Standard Class;PS-18970;FUR-FU-10002364;R$ 22,14;3;0%;R$ 64.206,00
CA-2017-111591;21/03/2017;3/25/2017;Standard Class;PS-18970;OFF-ST-10001809;R$ 359,32;4;0%;R$ 71.864,00
US-2014-166828;22/08/2014;8/25/2014;First Class;JF-15415;OFF-PA-10001846;R$ 11,56;2;0%;R$ 56.644,00
CA-2014-108147;08/06/2014;6/13/2014;Standard Class;RD-19480;OFF-BI-10003876;R$ 68,48;2;20%;25.68
CA-2014-108147;08/06/2014;6/13/2014;Standard Class;RD-19480;OFF-ST-10003470;R$ 1.676,88;6;0%;R$ 83.844,00
CA-2016-154998;07/04/2016;04/09/2016;First Class;ES-14080;OFF-PA-10004243;R$ 37,94;2;0%;R$ 182.112,00
CA-2017-113460;07/11/2017;11/09/2017;Second Class;KN-16390;FUR-CH-10000422;R$ 272,97;3;0%;R$ 436.752,00
CA-2015-111339;29/05/2015;5/31/2015;First Class;VP-21760;FUR-FU-10002506;R$ 41.568,00;4;20%;-R$ 41.568,00
CA-2015-111339;29/05/2015;5/31/2015;First Class;VP-21760;FUR-CH-10000863;R$ 317.058,00;3;30%;-R$ 860.586,00
CA-2015-111339;29/05/2015;5/31/2015;First Class;VP-21760;OFF-FA-10002988;R$ 8,04;5;20%;R$ 29.145,00
CA-2017-102820;07/05/2017;05/11/2017;Standard Class;CS-11950;TEC-PH-10003437;R$ 419.944,00;7;20%;R$ 52.493,00
CA-2016-149671;05/06/2016;06/09/2016;Standard Class;KB-16600;OFF-SU-10002537;R$ 61,38;6;0%;R$ 159.588,00
CA-2015-126347;14/12/2015;12/19/2015;Second Class;AJ-10945;TEC-AC-10003063;R$ 50,00;2;0%;10.5
CA-2017-108756;25/12/2017;12/29/2017;Standard Class;PO-18865;TEC-AC-10003237;R$ 31,80;3;0%;R$ 13.674,00
CA-2017-155362;17/12/2017;12/21/2017;Standard Class;DP-13105;OFF-ST-10001031;R$ 32,56;2;0%;R$ 84.656,00
CA-2016-117625;10/05/2016;5/15/2016;Standard Class;GM-14500;OFF-EN-10001535;R$ 7.072,00;2;20%;R$ 23.868,00
CA-2014-154158;23/12/2014;12/27/2014;Second Class;CC-12670;OFF-PA-10001295;R$ 45.528,00;3;20%;R$ 159.348,00
CA-2014-154158;23/12/2014;12/27/2014;Second Class;CC-12670;FUR-CH-10004698;R$ 64.784,00;1;20%;R$ 64.784,00
CA-2014-154158;23/12/2014;12/27/2014;Second Class;CC-12670;OFF-ST-10000078;R$ 424.272,00;2;20%;-R$ 106.068,00
CA-2014-154158;23/12/2014;12/27/2014;Second Class;CC-12670;OFF-AR-10001868;R$ 1.344,00;1;20%;0.504
CA-2014-154158;23/12/2014;12/27/2014;Second Class;CC-12670;OFF-ST-10004950;R$ 83,92;5;20%;-R$ 1.049,00
CA-2017-100433;11/08/2017;8/16/2017;Standard Class;SJ-20125;OFF-PA-10003441;R$ 25,92;4;0%;R$ 124.416,00
CA-2017-163097;27/08/2017;8/31/2017;Standard Class;SF-20200;FUR-FU-10004973;R$ 120.576,00;8;20%;R$ 331.584,00
US-2017-127292;19/01/2017;1/23/2017;Standard Class;RM-19375;OFF-PA-10000157;R$ 79,92;4;0%;R$ 375.624,00
US-2017-127292;19/01/2017;1/23/2017;Standard Class;RM-19375;OFF-PA-10001970;R$ 12,28;1;0%;R$ 57.716,00
US-2017-127292;19/01/2017;1/23/2017;Standard Class;RM-19375;OFF-AP-10000828;R$ 542,94;3;0%;R$ 1.520.232,00
